vlr_latitude,vlr_longitude,cod_munic,cod_cnes,nom_estab,dsc_endereco,dsc_bairro,dsc_cidade,dsc_telefone,dsc_estrut_fisic_ambiencia,dsc_adap_defic_fisic_idosos,dsc_equipamentos,dsc_medicamentos
-23.6124300956719,-46.6039395332323,355030,2788128,UBS MOINHO VELHO II,RUA BELGRADO,MOINHO VELHO,São Paulo,1122741059,Desempenho acima da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho acima da média
-23.749136924743,-47.530524730681,353780,2043823,UBS BAIRRO DOS CORREAS,ZONA RURAL,CORREAS,Piedade,1532991324,Desempenho mediano ou  um pouco abaixo da média,Desempenho acima da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho acima da média
-15.1514339447017,-49.5741534233079,521486,2441861,CENTRO DE SAUDE DE NOVA GLORIA,RUA SARGENTO LEONTINO NUNES,CENTRO,Nova Glória,6233453480,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho acima da média
-21.484515666961,-44.3262076377856,313910,2179598,PSF CIANITA CENTRO DE SAUDE DE MADRE DE DEUS DE MINAS,RUA CEL ANTONIO BERNARDINO,CRUZEIRO,Madre de Deus de Minas,3233381036,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho muito acima da média
-6.68082475662212,-34.9489688873281,250140,2357283,CENTRO DE SAUDE CACIQUE DANIEL SANTANA,RUA MARIA JULIA DA CONCEICAO,MORRINHO,Baía da Traição,83 3296 1266,Desempenho muito acima da média,Desempenho acima da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média
1.12907052040097,-50.4717063903794,160070,2020564,PM TARTA POSTO DE SAUDE SANTA ROSA,COMUNIDADE SANTA ROSA,SANTA ROSA,Tartarugalzinho,34221110,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média
-0.926810503005954,-52.4230885505661,160080,2020688,PMVJ UBS BEIRA RIO,AV AIRTON SENA,COMERCIAL,Vitória do Jari,(96)7361168,Desempenho acima da média,Desempenho acima da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média
-4.15708065032947,-46.0064935684191,211000,2459434,PROGRAMA SAUDE FAMILIA SANTO ONOFRE,POV SANTO ONOFRE,POVOADO,Santa Luzia,(98) 6545915,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média
-10.34304857254,-48.2908129692064,172100,2467933,UNIDADE DE SAUDE DA FAMILIA MORADA DO SOL,RUA CEREJEIRA QD 120 LT 24,TAQUARALTO,Palmas,6332185419,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho muito acima da média,Desempenho mediano ou  um pouco abaixo da média
-3.95371556282032,-38.6933112144459,230770,2373742,UBASF DE TABATINGA,AV TABATINGA,SAPUPARA,Maranguape,8533418245,Desempenho muito acima da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho acima da média,Desempenho acima da média
-21.0226714611047,-48.2262253761278,353950,2091143,UBS JARDIM BELA VISTA PITANGUEIRAS,RUA MINAS GERAIS,JARDIM BELA VISTA,Pitangueiras,1639523721,Desempenho muito acima da média,Desempenho muito acima da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média
-23.1831049919122,-44.975194931029,351360,2036657,PAS PAIOL,BAIRRO PAIOL,ZONA RURAL,Cunha,Não se aplica,Desempenho muito acima da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho acima da média
-21.9658219814294,-43.3133625984179,316750,2184311,UNIDADE BASICA DE SAUDE DR AUREO G LINS,NOSSA SENH DA GLORIA,CENTRO,Simão Pereira,3232721159,Desempenho acima da média,Desempenho acima da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho muito acima da média
-5.10061740875229,-42.8399419784533,211220,2452316,E S F DO BAIRRO PARQUE PIAUI 11 24,RUA 30,PARQUE PIAUI,Timon,Não se aplica,Desempenho acima da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho acima da média,Desempenho mediano ou  um pouco abaixo da média
-22.5818502902978,-45.6353187561022,310890,2219824,PSF ESPERANCA,BAIRRO LUMINOSA,LUMINOSA,Brasópolis,Não se aplica,Desempenho muito acima da média,Desempenho acima da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média
-19.0675663948054,-51.5441823005661,521080,2383519,CENTRO DE SAUDE DE ITAJA,RUA JOAO VIEIRA MACHADO,CENTRO,Itajá,6436487005,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho acima da média
-22.9630565643304,-45.4140043258654,353800,2024225,UNIDADE DE SAUDE DA FAMILIA CAMPINAS PINDAMONHANGABA,ESTRADA MUNICIPAL DO GOIABAL,CAMPINAS,Pindamonhangaba,1236457725,Desempenho muito acima da média,Desempenho muito acima da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho acima da média
-20.425454,-40.322946,320520,2485869,UNIDADE DE SAUDE DE BARRA DO JUCU,RUA ANA PENHA BARCELOS,BARRA DO JUCU,Vila Velha,2732445320,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho acima da média,Desempenho acima da média
-28.7207937240592,-49.595074653624,421160,2660970,UNIDADE SANITARIA DE SAO BONIFACIO,RUA JOSE GINO JUNKES,SAO BONIFACIO,Nova Veneza,(48)4361766,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média
-21.0627329349512,-43.6584019660937,315440,5949211,UAPS ANDRE LUCIO BARBOSA,SIMAO TAMM,ZONA RURAL,Ressaquinha,32033411337,Desempenho muito acima da média,Desempenho muito acima da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média
-4.60946,-44.9804,210594,2307243,UNIDADE BASICA DE SAUDE DA FAMILIA SAO JOAO DA MATA,POVOADO SAO JOAO DA MATA,SAO JOAO DA MATA,Lago dos Rodrigues,Não se aplica,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média
-26.7738854885094,-53.190500736235,421050,2538172,ESTRATEGIA SAUDE DA FAMILIA CAIC,AVENIDA MARAVILHA,FLORESTA,Maravilha,4936641396,Desempenho muito acima da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho acima da média,Desempenho muito acima da média
-7.36017465591409,-35.8966469764699,251250,2357119,UBSF CASTANHO,RUA FELIX XAVIER,CASSTANHO,Queimadas,8333921109,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho acima da média
-11.2991273403164,-41.9920849800098,292560,5903793,UNIDADE DE SAUDE DA FAMILIA DA SEDE,RUA CLAUDIMIRO MACHADO,CENTRO,Presidente Dutra,74-36401010,Desempenho mediano ou  um pouco abaixo da média,Desempenho muito acima da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho acima da média
-8.2468485832212,-35.4573011398305,260450,5882133,PSF URBANO III,RUA TIAGO BARBOSA SOARES,CENTRO,Chã Grande,81 - 35371941,Desempenho mediano ou  um pouco abaixo da média,Desempenho acima da média,Desempenho acima da média,Desempenho acima da média
-23.0774152278893,-44.9544239044176,351360,5724120,PSF DR PAULO JARBAS DA SILVA,RUA JOAO MAYELA QUERIDO,OLARIA,Cunha,1231113247,Desempenho acima da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho acima da média
-10.8254277706143,-39.4361114501942,292265,5654009,UNIDADE DE SAUDE DA FAMILIA SEDE,AV JOAO ARAUJO PEIXINHO,CENTRO,Nordestina,7536502237,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho acima da média
-15.7706701755519,-47.7785968780504,530010,3286975,PSU QUADRA 18,QUADRA,PARANOA,Brasília,6133694979,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média
-7.12888240814188,-34.956328868865,251370,2342901,CENTRO DE SAUDE BARAO DO ABIAY,RUA ANESIO ALVES DE MIRANDA,VARZEA NOVA,Santa Rita,(83) 30499500,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média
-18.9933228492731,-46.3062357902513,311430,2101408,P S F ALVORADA E NITEROI,AV TANCREDO NEVES,ALVORADA,Carmo do Paranaíba,3438514636,Desempenho mediano ou  um pouco abaixo da média,Desempenho acima da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média
-21.2548649311059,-44.9909448623644,313820,3900851,PSF 16,RUA MANOEL FERNANDES LIMA,CASCALHO,Lavras,3536944138,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho acima da média
-1.20918273925778,-46.0224580764757,210290,2450887,POSTO DE SAUDE SANTA RITA,RUA DO SERRANO,CENTRO,Carutapera,(98)3941187,Desempenho muito acima da média,Desempenho acima da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho acima da média
-8.41007709503149,-37.0695662498463,260120,5617553,UBSF UNIVERSITARIO RODOVIARIA,RUA GUMERCINDO CAVALCANTE,SAO CRISTOVAO,Arcoverde,8738219010,Desempenho acima da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho acima da média,Desempenho mediano ou  um pouco abaixo da média
-7.22014188766459,-44.553036689757,210180,2645335,CENTRO DE SAUDE DEPUTADO LUIS COELHO,PRACA JOSE SARNEY,CENTRO,Benedito Leite,(89)5447031,Desempenho acima da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho acima da média
-16.6981244087214,-43.8737297058093,314330,3180166,ESFSB M1 BELA PAISAGEM,RUA MARCOS RIBEIRO,BELA PAISAGEM,Montes Claros,32291588,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média
-22.9326188564294,-45.4277801513659,353800,2024314,UNIDADE DE SAUDE DA FAMILIA MARICA PINDAMONHANGABA,RUA MOYSES TEIXEIRA COELHO,MARICA,Pindamonhangaba,1236483040,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho acima da média,Desempenho acima da média
-15.5955541133876,-56.1390209197982,510340,2655098,USF JARDIM ARACA,AV PRINCIPAL,JD SANTA AMALIA,Cuiabá,6536171690,Desempenho muito acima da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média
-16.1822926998134,-47.9384994506822,521250,3777006,PSF PARQUE SOL NASCENTE,RUA 18 ESQ COM RUA 02 AREA ESPECIAL,PARQUE SOL NASCENTE,Luziânia,Não se aplica,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média
-6.05285525321943,-35.4323029518117,241480,3760782,UNIDADE BASICA DE SAUDE DA FAMILIA,RUA JOAO DOMINGOS,CENTRO,Vera Cruz,32750366,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho acima da média,Desempenho acima da média
-12.6633310317989,-38.5351896286,290650,2387573,CENTRO DE SAUDE NOVA CANDEIAS,RUA SAPEACU,NOVA CANDEIAS,Candeias,(71) 6011587,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média
-9.43430542945834,-35.5209231376638,270050,2004526,UNIDADE BASICA DE SAUDE SANTA LUZIA,POVOADO SANTA LUZIA,POV DE SANTA LUZIA,Barra de Santo Antônio,32911134,Desempenho mediano ou  um pouco abaixo da média,Desempenho acima da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho acima da média
-21.8936812877649,-45.5921244621264,316200,3376222,CENTRO DE SAUDE DR JOAQUIM MACIEL DIDIER,PRACA GETULIO VARGAS,CENTRO,São Gonçalo do Sapucaí,3532412337,Desempenho mediano ou  um pouco abaixo da média,Desempenho muito acima da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média
-28.6514961719505,-53.6243963241562,430610,2263602,PSF I BAIRRO TORIBIO VERISSIMO,RUA ANTONIO MACHADO SOARES,TORIBIO VERISSIMO,Cruz Alta,5533229473,Desempenho acima da média,Desempenho acima da média,Desempenho acima da média,Desempenho mediano ou  um pouco abaixo da média
-12.2314412015874,-44.3610994041545,290970,3762696,UNIDADE DE SAUDE DA FAMILIA DE CANTINHO,POVOADO DE CANTINHO,ZONA RURAL,Cristópolis,(77)36181339,Desempenho muito acima da média,Desempenho acima da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho acima da média
-3.82433652877797,-38.6303758621205,230765,3981509,CENTRO DE SAUDE DO JARI,RUA SANTA LUCIA,JARI,Maracanaú,33928615,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho acima da média
-21.7250454425805,-41.3151812553394,330100,6427596,UNIDADE BASICA DE SAUDE CUSTODOPOLIS,RUA JULIO ARMOND,CUSTODOPOLIS,Campos dos Goytacazes,Não se aplica,Desempenho acima da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho acima da média
-8.52525115013098,-36.4358782768239,261300,6204554,USF DA BALANCA,RUA SAO PEDRO,BOA ESPERANCA,São Bento do Una,Não se aplica,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho acima da média
-29.6490418910972,-51.1753678321824,430760,2231093,POSTO DE SAUDE CENTRO EVELHA,RUA RUI BARBOSA,CENTRO,Estância Velha,5135618729,Desempenho mediano ou  um pouco abaixo da média,Desempenho muito acima da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média
-5.66493272781356,-36.6037845611562,240080,2408015,CENTRO DE SAUDE DE ANGICOS,RUA VEREADOR JOSE ALVES,CENTRO,Angicos,8435313954,Desempenho acima da média,Desempenho acima da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho muito acima da média
-3.12268137931815,-40.1508235931385,230780,2526964,CENTRO DE SAUDE FRANCISCO ODEON SILVA,PRACA JOSE TUPINANBA DA FROTA,CENTRO,Marco,8836641223,Desempenho mediano ou  um pouco abaixo da média,Desempenho muito acima da média,Desempenho acima da média,Desempenho muito acima da média
-8.113,-35.015,260790,3988112,USF PRAIA DO SOL,RUA CAIXIAS DO SUL,BARRA DE JANGADA,Jaboatão dos Guararapes,8134682674,Desempenho acima da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho acima da média
-14.2770123481746,-49.6579670906052,520495,3529215,UNIDADE DE SAUDE SAO JOAO PSF 302,AV CAMPOS VERDE,CENTRO,Campos Verdes,6233516513,Desempenho acima da média,Desempenho acima da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho acima da média
-2.59328842163078,-45.3634285926806,210927,6448909,POSTO DE SAUDE NOVO HORIZONTE,RUA PRINCIPAL,BAIRRO NOVO,Presidente Sarney,Não se aplica,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média
-12.2918236255642,-38.9422631263722,291080,3994139,ESF DE LIBERDADE,RUA DO SOL,LIBERDADE,Feira de Santana,753624546,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média
-5.20032048225388,-37.3466491699208,240800,2501910,UBS DR HELENIO GURGEL,AV CUNHA DA MOTA,PEREIROS,Mossoró,8433154878,Desempenho muito acima da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média
-7.57329225540139,-35.2400851249685,260070,2354292,PSF EUZEBIO DAVID DA SILVA,PRACA 15 DE AGOSTO,CAUEIRAS,Aliança,(81)36371252,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho acima da média
-3.07435870170584,-42.2373676300037,210015,3491056,POSTO DE SAUDE DE CANA BRAVA,POVOADO CANA BRAVA,CANA BRAVA,Água Doce do Maranhão,(98)34851188,Desempenho acima da média,Desempenho acima da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média
-3.78569126129139,-43.638274669646,210320,2310074,UBSF DO POVOADO CANTO DO FERREIRA,POVOADO CANTO FERREIRA,POVOADO,Chapadinha,Não se aplica,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho acima da média
-8.78384828567479,-35.8126187324514,260920,2500035,POSTO DE SAUDE DA FAMILIA II,AV MANOEL AZEVEDO,CENTRO,Maraial,(27)36831007,Desempenho mediano ou  um pouco abaixo da média,Desempenho acima da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho acima da média
-12.6761251087728,-39.0970283599909,290980,3436381,USF AREAL SUZANA,RUA VERDIVAL PITANGA,SUZANA,Cruz das Almas,7581741172,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média
-26.9898140430443,-51.1743164062485,421930,3316904,ESF CIDADE ALTA,RUA RODOLFO REINALDO SKALEE,CIDADE ALTA,Videira,4935665189,Desempenho muito acima da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho acima da média
-5.8823633193968,-41.1343789100635,220105,2368854,PS DO POVOADO TETEU PSF,POVOADO TETEU,ZONA RURAL,Assunção do Piauí,Não se aplica,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média
